Code,Description,Charge Amount,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
45900065.0,"CARDIOLOGY - ULTRASOUND EXAM OF HEART INCLUDING COLOR-DEPICTED BLOOD FLOW RATE, DIRECTION, AND VALVE FUNCTION","$2,106.00",,,,,,,,,,
45900065.0,"CARDIOLOGY - ULTRASOUND EXAM OF HEART INCLUDING COLOR-DEPICTED BLOOD FLOW RATE, DIRECTION, AND VALVE FUNCTION","$2,106.00",,,,,,,,,,
45900065.0,"CARDIOLOGY - ULTRASOUND EXAM OF HEART INCLUDING COLOR-DEPICTED BLOOD FLOW RATE, DIRECTION, AND VALVE FUNCTION","$2,106.00",,,,,,,,,,
45900065.0,"CARDIOLOGY - ULTRASOUND EXAM OF HEART INCLUDING COLOR-DEPICTED BLOOD FLOW RATE, DIRECTION, AND VALVE FUNCTION","$4,076.00",,,,,,,,,,
45900065.0,"CARDIOLOGY - ULTRASOUND EXAM OF HEART INCLUDING COLOR-DEPICTED BLOOD FLOW RATE, DIRECTION, AND VALVE FUNCTION","$4,076.00",,,,,,,,,,
45900123.0,CARDIOLOGY - ULTRASOUND EXAM OF THE HEART PERFORMED DURING REST AND EXERCISE WITH INTERPRETATION AND REPORT,"$2,183.00",,,,,,,,,,
45900123.0,CARDIOLOGY - ULTRASOUND EXAM OF THE HEART PERFORMED DURING REST AND EXERCISE WITH INTERPRETATION AND REPORT,"$2,183.00",,,,,,,,,,
45900123.0,CARDIOLOGY - ULTRASOUND EXAM OF THE HEART PERFORMED DURING REST AND EXERCISE WITH INTERPRETATION AND REPORT,"$2,183.00",,,,,,,,,,
45900123.0,CARDIOLOGY - ULTRASOUND EXAM OF THE HEART PERFORMED DURING REST AND EXERCISE WITH INTERPRETATION AND REPORT,"$3,961.00",,,,,,,,,,
45900123.0,CARDIOLOGY - ULTRASOUND EXAM OF THE HEART PERFORMED DURING REST AND EXERCISE WITH INTERPRETATION AND REPORT,"$3,961.00",,,,,,,,,,
45900123.0,CARDIOLOGY - ULTRASOUND EXAM OF THE HEART PERFORMED DURING REST AND EXERCISE WITH INTERPRETATION AND REPORT,"$2,183.00",,,,,,,,,,
44231454.0,CLINIC VISIT,$192.00,,,,,,,,,,
44231447.0,CLINIC VISIT,$192.00,,,,,,,,,,
44231454.0,CLINIC VISIT,$192.00,,,,,,,,,,
44231447.0,CLINIC VISIT,$192.00,,,,,,,,,,
40830093.0,CLINIC VISIT,$488.00,,,,,,,,,,
40830101.0,CLINIC VISIT,$724.00,,,,,,,,,,
44231454.0,CLINIC VISIT,$192.00,,,,,,,,,,
44231454.0,CLINIC VISIT,$192.00,,,,,,,,,,
44231447.0,CLINIC VISIT,$192.00,,,,,,,,,,
40102139.0,CLINIC VISIT,$235.00,,,,,,,,,,
40830085.0,CLINIC VISIT,$165.00,,,,,,,,,,
44231447.0,CLINIC VISIT,$192.00,,,,,,,,,,
44231447.0,CLINIC VISIT,$192.00,,,,,,,,,,
44231447.0,CLINIC VISIT,$192.00,,,,,,,,,,
44231454.0,CLINIC VISIT,$192.00,,,,,,,,,,
40830119.0,CLINIC VISIT - Established Patient Nurse Office Visit,$204.35,,,,,,,,,,
40830150.0,CLINIC VISIT - Established Patient Office Visit For High Severity Issues,$408.69,,,,,,,,,,
40830135.0,CLINIC VISIT - Established Patient Office Visit For Low Severity Issues,$306.51,,,,,,,,,,
40830127.0,CLINIC VISIT - Established Patient Office Visit For Minor Issues,$204.35,,,,,,,,,,
40830143.0,CLINIC VISIT - Established Patient Office Visit For Moderate Severity Issues,$306.51,,,,,,,,,,
40830044.0,CLINIC VISIT - New Patient Office Visit For High Severity Issues,"$1,571.00",,,,,,,,,,
40830044.0,CLINIC VISIT - New Patient Office Visit For High Severity Issues,"$1,571.00",,,,,,,,,,
40830010.0,CLINIC VISIT - New Patient Office Visit For Low Severity Issues,$356.00,,,,,,,,,,
40830010.0,CLINIC VISIT - New Patient Office Visit For Low Severity Issues,$356.00,,,,,,,,,,
40830028.0,CLINIC VISIT - New Patient Office Visit For Moderate Severity Issues,$581.00,,,,,,,,,,
40830028.0,CLINIC VISIT - New Patient Office Visit For Moderate Severity Issues,$581.00,,,,,,,,,,
40830036.0,CLINIC VISIT - New Patient Office Visit For Moderately-High Severity Issues,$770.00,,,,,,,,,,
40830036.0,CLINIC VISIT - New Patient Office Visit For Moderately-High Severity Issues,$770.00,,,,,,,,,,
40102121.0,CLINIC VISIT - TRANSFUSION OF BLOOD OR BLOOD PRODUCTS,"$1,047.00",,,,,,,,,,
46301594.0,DIAGNOSTIC IMAGING,$75.00,,,,,,,,,,
46301842.0,DIAGNOSTIC IMAGING,$488.00,,,,,,,,,,
46301594.0,DIAGNOSTIC IMAGING,$75.00,,,,,,,,,,
46301594.0,DIAGNOSTIC IMAGING,$75.00,,,,,,,,,,
46301594.0,DIAGNOSTIC IMAGING,$75.00,,,,,,,,,,
46301594.0,DIAGNOSTIC IMAGING,$75.00,,,,,,,,,,
46301594.0,DIAGNOSTIC IMAGING,$75.00,,,,,,,,,,
46301339.0,DIAGNOSTIC IMAGING - COMPLETE X-RAY OF ABDOMEN AND SINGLE VIEW X-RAY OF CHEST,"$1,110.00",,,,,,,,,,
46301339.0,DIAGNOSTIC IMAGING - COMPLETE X-RAY OF ABDOMEN AND SINGLE VIEW X-RAY OF CHEST,$686.00,,,,,,,,,,
46301339.0,DIAGNOSTIC IMAGING - COMPLETE X-RAY OF ABDOMEN AND SINGLE VIEW X-RAY OF CHEST,"$1,154.00",,,,,,,,,,
46301339.0,DIAGNOSTIC IMAGING - COMPLETE X-RAY OF ABDOMEN AND SINGLE VIEW X-RAY OF CHEST,"$1,154.00",,,,,,,,,,
46301339.0,DIAGNOSTIC IMAGING - COMPLETE X-RAY OF ABDOMEN AND SINGLE VIEW X-RAY OF CHEST,$686.00,,,,,,,,,,
46301339.0,DIAGNOSTIC IMAGING - COMPLETE X-RAY OF ABDOMEN AND SINGLE VIEW X-RAY OF CHEST,"$1,154.00",,,,,,,,,,
46300935.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF ABSCESS OR ABNORMAL DRAINAGE TRACT,"$2,498.00",,,,,,,,,,
46300935.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF ABSCESS OR ABNORMAL DRAINAGE TRACT,$648.00,,,,,,,,,,
46300935.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF ABSCESS OR ABNORMAL DRAINAGE TRACT,$648.00,,,,,,,,,,
46300935.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF ABSCESS OR ABNORMAL DRAINAGE TRACT,$598.00,,,,,,,,,,
46300935.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF ABSCESS OR ABNORMAL DRAINAGE TRACT,$648.00,,,,,,,,,,
46300935.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF ABSCESS OR ABNORMAL DRAINAGE TRACT,$598.00,,,,,,,,,,
46301933.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF ARM OR LEG ARTERY ON BOTH SIDES,"$6,216.00",,,,,,,,,,
46301933.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF ARM OR LEG ARTERY ON BOTH SIDES,"$6,216.00",,,,,,,,,,
46301933.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF ARM OR LEG ARTERY ON BOTH SIDES,"$6,216.00",,,,,,,,,,
46301933.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF ARM OR LEG ARTERY ON BOTH SIDES,"$6,216.00",,,,,,,,,,
46301933.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF ARM OR LEG ARTERY ON BOTH SIDES,"$5,080.00",,,,,,,,,,
46301933.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF ARM OR LEG ARTERY ON BOTH SIDES,"$6,216.00",,,,,,,,,,
46301958.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF ARM OR LEG ARTERY ON ONE SIDE,"$4,388.00",,,,,,,,,,
46301958.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF ARM OR LEG ARTERY ON ONE SIDE,"$5,080.00",,,,,,,,,,
46301958.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF ARM OR LEG ARTERY ON ONE SIDE,"$4,388.00",,,,,,,,,,
46301958.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF ARM OR LEG ARTERY ON ONE SIDE,"$4,388.00",,,,,,,,,,
46301958.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF ARM OR LEG ARTERY ON ONE SIDE,"$4,388.00",,,,,,,,,,
46301958.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF ARM OR LEG ARTERY ON ONE SIDE,"$4,388.00",,,,,,,,,,
46301826.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF ARM OR LEG VEINS ON BOTH SIDES,"$2,198.00",,,,,,,,,,
46301826.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF ARM OR LEG VEINS ON BOTH SIDES,"$2,498.00",,,,,,,,,,
46301826.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF ARM OR LEG VEINS ON BOTH SIDES,"$2,198.00",,,,,,,,,,
46301826.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF ARM OR LEG VEINS ON BOTH SIDES,"$2,198.00",,,,,,,,,,
46301826.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF ARM OR LEG VEINS ON BOTH SIDES,"$2,198.00",,,,,,,,,,
46301826.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF ARM OR LEG VEINS ON BOTH SIDES,"$2,198.00",,,,,,,,,,
46300919.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF BILIARY AND PANCREATIC DUCTS BY ENDOSCOPE,"$2,151.00",,,,,,,,,,
46300919.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF BILIARY AND PANCREATIC DUCTS BY ENDOSCOPE,"$3,810.00",,,,,,,,,,
46300919.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF BILIARY AND PANCREATIC DUCTS BY ENDOSCOPE,"$2,331.00",,,,,,,,,,
46300919.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF BILIARY AND PANCREATIC DUCTS BY ENDOSCOPE,"$2,331.00",,,,,,,,,,
46300919.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF BILIARY AND PANCREATIC DUCTS BY ENDOSCOPE,"$3,810.00",,,,,,,,,,
46300893.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF BLADDER AND BLADDER CANAL WHILE BLADDER IS EMPTYING,"$1,351.00",,,,,,,,,,
46300893.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF BLADDER AND BLADDER CANAL WHILE BLADDER IS EMPTYING,"$2,498.00",,,,,,,,,,
46300893.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF BLADDER AND BLADDER CANAL WHILE BLADDER IS EMPTYING,"$1,351.00",,,,,,,,,,
46300893.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF BLADDER AND BLADDER CANAL WHILE BLADDER IS EMPTYING,"$1,351.00",,,,,,,,,,
46300893.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF BLADDER AND BLADDER CANAL WHILE BLADDER IS EMPTYING,"$1,247.00",,,,,,,,,,
46300893.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF BLADDER AND BLADDER CANAL WHILE BLADDER IS EMPTYING,"$1,247.00",,,,,,,,,,
46300885.0,"DIAGNOSTIC IMAGING - CONTRAST X-RAY OF BLADDER, 3 OR MORE VIEWS","$1,345.00",,,,,,,,,,
46300885.0,"DIAGNOSTIC IMAGING - CONTRAST X-RAY OF BLADDER, 3 OR MORE VIEWS","$1,345.00",,,,,,,,,,
46300885.0,"DIAGNOSTIC IMAGING - CONTRAST X-RAY OF BLADDER, 3 OR MORE VIEWS",$843.00,,,,,,,,,,
46300885.0,"DIAGNOSTIC IMAGING - CONTRAST X-RAY OF BLADDER, 3 OR MORE VIEWS","$2,498.00",,,,,,,,,,
46300885.0,"DIAGNOSTIC IMAGING - CONTRAST X-RAY OF BLADDER, 3 OR MORE VIEWS",$843.00,,,,,,,,,,
46300885.0,"DIAGNOSTIC IMAGING - CONTRAST X-RAY OF BLADDER, 3 OR MORE VIEWS",$843.00,,,,,,,,,,
46307732.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF BRAIN AND SPINAL CORD,"$2,400.06",,,,,,,,,,
46307732.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF BRAIN AND SPINAL CORD,"$2,400.06",,,,,,,,,,
46307732.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF BRAIN AND SPINAL CORD,"$2,400.06",,,,,,,,,,
46307732.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF BRAIN AND SPINAL CORD,"$2,400.06",,,,,,,,,,
46307724.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF LOWER BACK PORTION OF BRAIN,"$1,346.10",,,,,,,,,,
46307724.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF LOWER BACK PORTION OF BRAIN,"$1,346.10",,,,,,,,,,
46307724.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF LOWER BACK PORTION OF BRAIN,"$1,346.10",,,,,,,,,,
46307724.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF LOWER BACK PORTION OF BRAIN,"$1,346.10",,,,,,,,,,
46307765.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF LOWER SPINAL CANAL,"$2,400.06",,,,,,,,,,
46307765.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF LOWER SPINAL CANAL,"$2,400.06",,,,,,,,,,
46307765.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF LOWER SPINAL CANAL,"$2,400.06",,,,,,,,,,
46307765.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF LOWER SPINAL CANAL,"$2,400.06",,,,,,,,,,
46307757.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF MIDDLE SPINAL CANAL,"$2,400.06",,,,,,,,,,
46307757.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF MIDDLE SPINAL CANAL,"$2,400.06",,,,,,,,,,
46307757.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF MIDDLE SPINAL CANAL,"$2,400.06",,,,,,,,,,
46307757.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF MIDDLE SPINAL CANAL,"$2,400.06",,,,,,,,,,
46307773.0,DIAGNOSTIC IMAGING - Contrast X-Ray Of Multiple Regions In Spinal Canal,"$2,400.06",,,,,,,,,,
46307773.0,DIAGNOSTIC IMAGING - Contrast X-Ray Of Multiple Regions In Spinal Canal,"$2,400.06",,,,,,,,,,
46307773.0,DIAGNOSTIC IMAGING - Contrast X-Ray Of Multiple Regions In Spinal Canal,"$2,400.06",,,,,,,,,,
46307773.0,DIAGNOSTIC IMAGING - Contrast X-Ray Of Multiple Regions In Spinal Canal,"$2,400.06",,,,,,,,,,
46301917.0,DIAGNOSTIC IMAGING - Contrast X-Ray Of Swallowing Function,"$2,498.00",,,,,,,,,,
46301917.0,DIAGNOSTIC IMAGING - Contrast X-Ray Of Swallowing Function,$482.00,,,,,,,,,,
46301917.0,DIAGNOSTIC IMAGING - Contrast X-Ray Of Swallowing Function,$522.00,,,,,,,,,,
46301917.0,DIAGNOSTIC IMAGING - Contrast X-Ray Of Swallowing Function,$482.00,,,,,,,,,,
46301917.0,DIAGNOSTIC IMAGING - Contrast X-Ray Of Swallowing Function,$522.00,,,,,,,,,,
46301917.0,DIAGNOSTIC IMAGING - Contrast X-Ray Of Swallowing Function,$522.00,,,,,,,,,,
46300927.0,DIAGNOSTIC IMAGING - Contrast X-Ray Of Throat Or Upper Esophagus,"$2,498.00",,,,,,,,,,
46300927.0,DIAGNOSTIC IMAGING - Contrast X-Ray Of Throat Or Upper Esophagus,$827.00,,,,,,,,,,
46300927.0,DIAGNOSTIC IMAGING - Contrast X-Ray Of Throat Or Upper Esophagus,$896.00,,,,,,,,,,
46300927.0,DIAGNOSTIC IMAGING - Contrast X-Ray Of Throat Or Upper Esophagus,$827.00,,,,,,,,,,
46300927.0,DIAGNOSTIC IMAGING - Contrast X-Ray Of Throat Or Upper Esophagus,$896.00,,,,,,,,,,
46300927.0,DIAGNOSTIC IMAGING - Contrast X-Ray Of Throat Or Upper Esophagus,$896.00,,,,,,,,,,
46307740.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF UPPER SPINAL CANAL,"$2,400.06",,,,,,,,,,
46307740.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF UPPER SPINAL CANAL,"$2,400.06",,,,,,,,,,
46307740.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF UPPER SPINAL CANAL,"$2,400.06",,,,,,,,,,
46307740.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF UPPER SPINAL CANAL,"$2,400.06",,,,,,,,,,
46301024.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF URINARY TRACT BY ANTEGRADE TECHNIQUE,$653.00,,,,,,,,,,
46301024.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF URINARY TRACT BY ANTEGRADE TECHNIQUE,$707.00,,,,,,,,,,
46301024.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF URINARY TRACT BY ANTEGRADE TECHNIQUE,$707.00,,,,,,,,,,
46301024.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF URINARY TRACT BY ANTEGRADE TECHNIQUE,$653.00,,,,,,,,,,
46301024.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF URINARY TRACT BY ANTEGRADE TECHNIQUE,$707.00,,,,,,,,,,
46301024.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF URINARY TRACT BY ANTEGRADE TECHNIQUE,"$2,498.00",,,,,,,,,,
46301008.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF URINARY TRACT BY INTRAVENOUS TECHNIQUE,"$1,145.00",,,,,,,,,,
46301008.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF URINARY TRACT BY INTRAVENOUS TECHNIQUE,"$2,498.00",,,,,,,,,,
46301008.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF URINARY TRACT BY INTRAVENOUS TECHNIQUE,"$1,240.00",,,,,,,,,,
46301008.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF URINARY TRACT BY INTRAVENOUS TECHNIQUE,"$1,240.00",,,,,,,,,,
46301008.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF URINARY TRACT BY INTRAVENOUS TECHNIQUE,"$1,145.00",,,,,,,,,,
46301008.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF URINARY TRACT BY INTRAVENOUS TECHNIQUE,"$1,240.00",,,,,,,,,,
46301248.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF URINARY TRACT BY RETROGRADE TECHNIQUE,"$1,345.00",,,,,,,,,,
46301248.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF URINARY TRACT BY RETROGRADE TECHNIQUE,"$2,498.00",,,,,,,,,,
46301248.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF URINARY TRACT BY RETROGRADE TECHNIQUE,$707.00,,,,,,,,,,
46301248.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF URINARY TRACT BY RETROGRADE TECHNIQUE,$707.00,,,,,,,,,,
46301248.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF URINARY TRACT BY RETROGRADE TECHNIQUE,"$1,345.00",,,,,,,,,,
46301248.0,DIAGNOSTIC IMAGING - CONTRAST X-RAY OF URINARY TRACT BY RETROGRADE TECHNIQUE,$707.00,,,,,,,,,,
46800207.0,DIAGNOSTIC IMAGING - CT GUIDANCE FOR NEEDLE INSERTION,"$2,404.00",,,,,,,,,,
46800207.0,DIAGNOSTIC IMAGING - CT GUIDANCE FOR NEEDLE INSERTION,"$2,987.00",,,,,,,,,,
46800207.0,DIAGNOSTIC IMAGING - CT GUIDANCE FOR NEEDLE INSERTION,"$2,404.00",,,,,,,,,,
46800207.0,DIAGNOSTIC IMAGING - CT GUIDANCE FOR NEEDLE INSERTION,"$2,589.00",,,,,,,,,,
46800207.0,DIAGNOSTIC IMAGING - CT GUIDANCE FOR NEEDLE INSERTION,"$2,404.00",,,,,,,,,,
46800207.0,DIAGNOSTIC IMAGING - CT GUIDANCE FOR NEEDLE INSERTION,"$2,987.00",,,,,,,,,,
46800835.0,DIAGNOSTIC IMAGING - CT GUIDANCE FOR NEEDLE INSERTION,$524.00,,,,,,,,,,
46800827.0,DIAGNOSTIC IMAGING - CT GUIDANCE FOR THREE DIMENSIONAL LOCALIZATION,$524.00,,,,,,,,,,
46800827.0,DIAGNOSTIC IMAGING - CT GUIDANCE FOR THREE DIMENSIONAL LOCALIZATION,$524.00,,,,,,,,,,
46800827.0,DIAGNOSTIC IMAGING - CT GUIDANCE FOR THREE DIMENSIONAL LOCALIZATION,$524.00,,,,,,,,,,
46800827.0,DIAGNOSTIC IMAGING - CT GUIDANCE FOR THREE DIMENSIONAL LOCALIZATION,$524.00,,,,,,,,,,
46800827.0,DIAGNOSTIC IMAGING - CT GUIDANCE FOR THREE DIMENSIONAL LOCALIZATION,$524.00,,,,,,,,,,
46800827.0,DIAGNOSTIC IMAGING - CT GUIDANCE FOR THREE DIMENSIONAL LOCALIZATION,$524.00,,,,,,,,,,
46800843.0,DIAGNOSTIC IMAGING - CT GUIDANCE FOR TISSUE DESTRUCTION,$524.00,,,,,,,,,,
46800843.0,DIAGNOSTIC IMAGING - CT GUIDANCE FOR TISSUE DESTRUCTION,$524.00,,,,,,,,,,
46800843.0,DIAGNOSTIC IMAGING - CT GUIDANCE FOR TISSUE DESTRUCTION,$524.00,,,,,,,,,,
46800843.0,DIAGNOSTIC IMAGING - CT GUIDANCE FOR TISSUE DESTRUCTION,$524.00,,,,,,,,,,
46800843.0,DIAGNOSTIC IMAGING - CT GUIDANCE FOR TISSUE DESTRUCTION,$524.00,,,,,,,,,,
46800843.0,DIAGNOSTIC IMAGING - CT GUIDANCE FOR TISSUE DESTRUCTION,$524.00,,,,,,,,,,
46800439.0,DIAGNOSTIC IMAGING - CT Scan Of Abdomen And Pelvis With And Without Contrast,"$9,021.00",,,,,,,,,,
46800439.0,DIAGNOSTIC IMAGING - CT Scan Of Abdomen And Pelvis With And Without Contrast,"$8,360.00",,,,,,,,,,
46800439.0,DIAGNOSTIC IMAGING - CT Scan Of Abdomen And Pelvis With And Without Contrast,"$8,377.00",,,,,,,,,,
46800439.0,DIAGNOSTIC IMAGING - CT Scan Of Abdomen And Pelvis With And Without Contrast,"$8,377.00",,,,,,,,,,
46800439.0,DIAGNOSTIC IMAGING - CT Scan Of Abdomen And Pelvis With And Without Contrast,"$8,377.00",,,,,,,,,,
46800439.0,DIAGNOSTIC IMAGING - CT Scan Of Abdomen And Pelvis With And Without Contrast,"$8,360.00",,,,,,,,,,
46800447.0,DIAGNOSTIC IMAGING - CT Scan Of Abdomen And Pelvis With Contrast,"$7,800.00",,,,,,,,,,
46800447.0,DIAGNOSTIC IMAGING - CT Scan Of Abdomen And Pelvis With Contrast,"$7,242.00",,,,,,,,,,
46800447.0,DIAGNOSTIC IMAGING - CT Scan Of Abdomen And Pelvis With Contrast,"$7,228.00",,,,,,,,,,
46800447.0,DIAGNOSTIC IMAGING - CT Scan Of Abdomen And Pelvis With Contrast,"$7,242.00",,,,,,,,,,
46800447.0,DIAGNOSTIC IMAGING - CT Scan Of Abdomen And Pelvis With Contrast,"$7,228.00",,,,,,,,,,
46800447.0,DIAGNOSTIC IMAGING - CT Scan Of Abdomen And Pelvis With Contrast,"$7,242.00",,,,,,,,,,
46800454.0,DIAGNOSTIC IMAGING - CT Scan Of Abdomen And Pelvis Without Contrast,"$5,781.00",,,,,,,,,,
46800454.0,DIAGNOSTIC IMAGING - CT Scan Of Abdomen And Pelvis Without Contrast,"$6,226.00",,,,,,,,,,
46800454.0,DIAGNOSTIC IMAGING - CT Scan Of Abdomen And Pelvis Without Contrast,"$5,781.00",,,,,,,,,,
46800454.0,DIAGNOSTIC IMAGING - CT Scan Of Abdomen And Pelvis Without Contrast,"$5,781.00",,,,,,,,,,
46800454.0,DIAGNOSTIC IMAGING - CT Scan Of Abdomen And Pelvis Without Contrast,"$5,770.00",,,,,,,,,,
46800454.0,DIAGNOSTIC IMAGING - CT Scan Of Abdomen And Pelvis Without Contrast,"$5,781.00",,,,,,,,,,
46800017.0,DIAGNOSTIC IMAGING - CT Scan Of Abdomen With And Without Contrast,"$3,575.00",,,,,,,,,,
46800017.0,DIAGNOSTIC IMAGING - CT Scan Of Abdomen With And Without Contrast,"$3,575.00",,,,,,,,,,
46800017.0,DIAGNOSTIC IMAGING - CT Scan Of Abdomen With And Without Contrast,"$3,568.00",,,,,,,,,,
46800017.0,DIAGNOSTIC IMAGING - CT Scan Of Abdomen With And Without Contrast,"$3,568.00",,,,,,,,,,
46800017.0,DIAGNOSTIC IMAGING - CT Scan Of Abdomen With And Without Contrast,"$3,850.00",,,,,,,,,,
46800017.0,DIAGNOSTIC IMAGING - CT Scan Of Abdomen With And Without Contrast,"$3,575.00",,,,,,,,,,
46800025.0,DIAGNOSTIC IMAGING - CT Scan Of Abdomen With Contrast,"$3,907.00",,,,,,,,,,
46800025.0,DIAGNOSTIC IMAGING - CT Scan Of Abdomen With Contrast,"$3,628.00",,,,,,,,,,
46800025.0,DIAGNOSTIC IMAGING - CT Scan Of Abdomen With Contrast,"$3,621.00",,,,,,,,,,
46800025.0,DIAGNOSTIC IMAGING - CT Scan Of Abdomen With Contrast,"$3,628.00",,,,,,,,,,
46800025.0,DIAGNOSTIC IMAGING - CT Scan Of Abdomen With Contrast,"$3,628.00",,,,,,,,,,
46800025.0,DIAGNOSTIC IMAGING - CT Scan Of Abdomen With Contrast,"$3,621.00",,,,,,,,,,
46800033.0,DIAGNOSTIC IMAGING - CT Scan Of Abdomen Without Contrast,"$3,096.00",,,,,,,,,,
46800033.0,DIAGNOSTIC IMAGING - CT Scan Of Abdomen Without Contrast,"$3,096.00",,,,,,,,,,
46800033.0,DIAGNOSTIC IMAGING - CT Scan Of Abdomen Without Contrast,"$3,096.00",,,,,,,,,,
46800033.0,DIAGNOSTIC IMAGING - CT Scan Of Abdomen Without Contrast,"$3,090.00",,,,,,,,,,
46800033.0,DIAGNOSTIC IMAGING - CT Scan Of Abdomen Without Contrast,"$3,334.00",,,,,,,,,,
46800033.0,DIAGNOSTIC IMAGING - CT Scan Of Abdomen Without Contrast,"$3,090.00",,,,,,,,,,
46800546.0,DIAGNOSTIC IMAGING - CT SCAN OF ABDOMINAL AORTA AND BOTH LEG ARTERIES,"$3,858.00",,,,,,,,,,
46301941.0,DIAGNOSTIC IMAGING - CT SCAN OF ABDOMINAL AORTA AND BOTH LEG ARTERIES,"$3,858.00",,,,,,,,,,
46800546.0,DIAGNOSTIC IMAGING - CT SCAN OF ABDOMINAL AORTA AND BOTH LEG ARTERIES,"$3,850.00",,,,,,,,,,
46301941.0,DIAGNOSTIC IMAGING - CT SCAN OF ABDOMINAL AORTA AND BOTH LEG ARTERIES,"$3,858.00",,,,,,,,,,
46800546.0,DIAGNOSTIC IMAGING - CT SCAN OF ABDOMINAL AORTA AND BOTH LEG ARTERIES,"$3,858.00",,,,,,,,,,
